1,0.0075,0.000026721510260166104,-0.0001353272938674605
2,0.005,0.00001813989033343792,-0.000129863932908462
3,0.005,0.00001861060375484568,-0.0001505080985606497
4,0.006500000000000001,0.000023238050296497846,-0.00019211468107998523
5,0.0075,0.000026728820422479057,-0.00010692895853992132
6,0.0055,0.000021063327045426146,-0.00017605611248286326
7,0.0085,0.000029808935660336854,-0.0002712711643500721
8,0.011,0.000038637703307851806,-0.0001731649534616038
9,0.013000000000000001,0.00004574185393248698,-0.00023307796572423576
10,0.016,0.000054973164641272346,-0.0002662880248753667
11,0.024,0.00008330131774654274,-0.0002502203244964344
12,0.027,0.00009337570553499029,-0.00029884741908729913
13,0.0325,0.00011081190516074523,-0.0002889452403800844
14,0.0625,0.0002092649384150215,-0.00028904715821767265
15,0.08,0.0002668796347100902,-0.00028425868035957707
16,0.043000000000000003,0.00014605723742471476,-0.0002906490375175094
17,0.008,0.000026164140981442905,-0.0002678017971172311
18,0.0205,0.0000676722115736173,-0.0002819278478790551
19,0.0555,0.00018052384099692583,-0.0002997047802721463
20,0.082,0.000269942009515813,-0.0002802469982753807
21,0.0325,0.00010854664836507886,-0.00029830815505408085
22,0.0375,0.00012489405377783723,-0.00027503227281330377
23,0.043000000000000003,0.000143067463611124,-0.0002720881485935849
24,0.083,0.00027236425855286606,-0.00029409887430805224
25,0.0545,0.00017862335898078668,-0.00027278767803482005
26,0.1105,0.0003613078693364884,-0.0002897700111380929
27,0.2765,0.0008953227946471017,-0.00029625904071272843
28,0.3355,0.0010895769136996286,-0.0002994033099530547
29,0.443,0.0014513711773565844,-0.00029736838277648597
30,0.046,0.0001501951530516502,-0.00027875557766786135
31,0.1005,0.0003350182814514611,-0.00029787134135229946
32,0.051500000000000004,0.00017344562749326348,-0.0002710041817029433
33,0.0545,0.00018673164031849106,-0.00029863548336359037
34,0.08700000000000001,0.0002947826305099525,-0.00028005859715560786
35,0.109,0.0003670852080633687,-0.00029292832136913337
36,0.133,0.00044176627674214543,-0.00029269163192753166
37,0.23700000000000002,0.0007865286159917038,-0.00029324729112858517
38,0.342,0.0011359235210120532,-0.0002995140083686498
39,0.272,0.000908377358220259,-0.0002954498764666108
40,dcoll$37531,omegacoll$37532,thetacoll$37533
41,dcoll$37534,omegacoll$37535,thetacoll$37536
42,0.08750000000000001,0.0002882747469923292,-0.0002985288078473416
